Dataset,Method,Threshold,Feature_1,Feature_2,Correlation
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,Q_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,Q_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,Q_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,Q_Amp_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,Q_Amp_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,RR_Mean_Global_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,R_Amp_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,ST_Elev_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,S_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,S_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,S_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVF_count,T_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,QRS_Dur_Global_count,0.9976882027743803
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,Q_Amp_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,RR_Mean_Global_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,R_Amp_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,ST_Elev_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,S_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,S_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,S_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVL_count,T_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,QRS_Dur_Global_count,0.9976882027743803
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,Q_Amp_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,RR_Mean_Global_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,R_Amp_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_aVL_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,ST_Elev_aVR_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,S_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,S_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,S_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_III_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_II_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_I_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_V1_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_V2_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_V3_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_V4_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_V5_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_V6_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_aVF_count,1.0
MIMIC-IV,Kendall,> 0.99,T_Amp_aVR_count,T_Amp_aVL_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_III_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_II_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_II_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_I_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_I_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_I_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V1_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_V1_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V1_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V1_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V2_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_V2_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V2_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V2_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V2_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V3_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_V3_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V3_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V3_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V3_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V3_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,QRS_Dur_Global_count,0.9961429333636146
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,Q_Amp_III_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,Q_Amp_II_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,Q_Amp_I_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,Q_Amp_V1_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,Q_Amp_V2_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V4_count,Q_Amp_V3_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,QRS_Dur_Global_count,0.9961429333636146
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_III_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_II_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_I_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_V1_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_V2_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_V3_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V5_count,Q_Amp_V4_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,QRS_Dur_Global_count,0.9961429333636146
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_III_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_II_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_I_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_V1_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_V2_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_V3_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_V4_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_V6_count,Q_Amp_V5_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVF_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVL_count,Q_Amp_aVF_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_aVF_count,1.0
PTB-XL,Pearson,> 0.9,Q_Amp_aVR_count,Q_Amp_aVL_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global,QRS_Dur_Global_count,-0.9224866455757088
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_III_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_II_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_I_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_V1_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_V2_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_V3_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_V4_count,-0.9271618506868925
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_V5_count,-0.9271618506868925
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_V6_count,-0.9271618506868925
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_aVF_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_aVL_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global,Q_Amp_aVR_count,-0.9276676623491351
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_aVF_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_aVL_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,Q_Amp_aVR_count,1.0
PTB-XL,Pearson,> 0.9,RR_Mean_Global_count,RR_Mean_Global,-0.9276676623491349
PTB-XL,Pearson,> 0.9,R_Amp_III_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_aVF_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_aVL_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,Q_Amp_aVR_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_III_count,RR_Mean_Global,-0.9276676623491349
PTB-XL,Pearson,> 0.9,R_Amp_III_count,RR_Mean_Global_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_aVF_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_aVL_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,Q_Amp_aVR_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,RR_Mean_Global,-0.9276676623491349
PTB-XL,Pearson,> 0.9,R_Amp_II_count,RR_Mean_Global_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_II_count,R_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,QRS_Dur_Global_count,0.9966467271835502
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_III_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_II_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_I_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_V1_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_V2_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_V3_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_V4_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_V5_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_V6_count,0.9994987846918347
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_aVF_count,1.0
PTB-XL,Pearson,> 0.9,R_Amp_I_count,Q_Amp_aVL_count,1.0
